school,ses,mathach,female,minority,minority_mean,female_mean,ses_mean,sector,size,acad,discrm
1462,0.162,1.967,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.758,7.718,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.708,19.043,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.818,20.133,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-1.918,22.289,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.948,14.277,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.798,10.189,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-1.458,9.607,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.158,6.125,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.378,23.818,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-1.068,6.34,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.808,9.437,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-1.648,8.168,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.288,4.31,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.328,6.986,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.498,21.452,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.158,9.167,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.728,9.625,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.948,0.722,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.728,3.115,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-1.508,23.066,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.088,4.518,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.638,5.337,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.358,4.103,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.658,15.794,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.958,1.975,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-1.208,2.693,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.378,13.809,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.918,7.964,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,0.222,2.142,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,0.312,6.035,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.488,17.996,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,0.302,20.792,0,0,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.868,9.909,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.708,5.189,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-1.178,7.772,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.498,12.074,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,0.032,15.103,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-1.318,11.252,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-1.948,1.283,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.738,16.975,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.558,8.762,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.518,6.789,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-1.098,12.283,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
1462,-0.778,11.479,0,1,0.9824561403508771,0,-0.6694035087719296,1,530,0.46,-0.287
