school,ses,mathach,female,minority,minority_mean,female_mean,ses_mean,sector,size,acad,discrm
1461,0.042,12.962,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.282,24.545,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.122,13.314,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.172,16.929,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,-1.108,3.796,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,0.822,14.581,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,0.482,18.719,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,0.902,12.595,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.022,17.326,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,0.602,15.918,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.272,23.088,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.352,18.259,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.422,23.517,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,-0.108,14.157,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,-0.358,17.999,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.202,18.858,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,-0.778,22.183,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.102,24.993,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.012,20.928,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.262,22.461,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.392,18.322,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,-0.258,2.895,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,0.932,21.007,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.062,18.471,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.212,24.48,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,0.982,18.471,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,0.462,18.831,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,0.532,18.114,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.062,22.685,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,0.172,-0.338,0,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,0.492,21.09,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,-0.668,-2.832,0,1,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
1461,1.262,17.483,1,0,0.030303030303030304,0.5757575757575758,0.6774545454545455,0,1672,0.78,2.096
