school,ses,mathach,female,minority,minority_mean,female_mean,ses_mean,sector,size,acad,discrm
1946,1.002,24.993,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.308,9.154,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,1.312,19.017,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.882,21.062,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.012,18.04,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,1.382,11.075,0,1,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.278,7.84,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.462,22.326,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.052,1.755,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-1.068,7.341,1,1,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.762,23.834,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.462,4.784,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.102,8.755,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.172,7.833,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.062,11.71,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.492,22.986,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.758,16.863,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.632,2.913,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-1.058,21.883,0,1,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.648,6.358,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.118,7.938,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-1.378,7.937,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.492,22.254,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-1.248,8.375,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.402,18.362,0,1,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.312,12.624,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.588,14.393,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.008,19.117,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.012,22.354,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.458,17.672,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-1.398,3.605,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.128,7.778,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.792,14.635,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.248,10.79,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.158,6.149,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.138,4.468,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.318,3.209,1,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,0.802,11.625,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
1946,-0.138,19.622,0,0,0.10256410256410256,0.5128205128205128,0.004051282051282012,0,1646,0.38,0.439
