school,ses,mathach,female,minority,minority_mean,female_mean,ses_mean,sector,size,acad,discrm
1224,-1.528,5.876,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.588,19.708,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.528,20.349,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.668,8.781,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.158,17.898,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.022,4.583,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.618,-2.832,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.998,0.523,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.888,1.527,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.458,21.521,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-1.448,9.475,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.658,16.057,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.468,21.178,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.988,20.178,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.332,20.349,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.678,20.508,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.298,19.338,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-1.528,4.145,0,1,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.042,2.927,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.078,16.405,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.062,13.653,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.128,6.558,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.472,9.653,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.468,3.154,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-1.248,4.753,1,1,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.628,21.721,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.832,5.166,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.568,6.399,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.258,6.821,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.138,9.255,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.478,3.745,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.948,0.858,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.282,11.542,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.118,13.255,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.878,10.557,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.938,0.868,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.548,8.296,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.142,-1.688,0,1,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.972,2.059,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.372,6.714,0,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-1.658,0.122,0,1,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-1.068,2.381,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.248,16.336,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-1.398,6.134,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.752,23.584,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,0.012,14.053,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
1224,-0.418,2.183,1,0,0.0851063829787234,0.5957446808510638,-0.43438297872340426,0,842,0.35,1.597
