school,ses,mathach,female,minority,minority_mean,female_mean,ses_mean,sector,size,acad,discrm
1317,0.882,12.862,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.932,8.961,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.158,4.756,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.362,21.405,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,1.372,20.748,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.132,18.362,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.132,14.752,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.008,11.29,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.108,10.493,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.612,10.956,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.482,21.405,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.502,23.355,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.482,12.283,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.472,9.257,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.578,11.502,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,1.152,20.039,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.288,21.405,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.942,23.736,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.722,11.027,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.108,17.203,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,1.462,10.661,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.028,7.031,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.702,13.677,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.082,13.373,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.108,10.121,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.322,10.394,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.302,6.973,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.098,11.064,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.848,11.531,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-1.248,8.253,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.122,7.142,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.272,3.22,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.582,15.784,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.642,17.246,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.952,9.337,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.258,15.555,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.492,8.382,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.992,11.621,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.832,4.81,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.068,17.869,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.088,8.057,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.972,11.794,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.542,18.939,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.132,20.261,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,-0.008,10.066,1,1,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.812,20.236,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,1.122,4.508,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
1317,0.062,18.827,1,0,0.7291666666666666,1,0.34533333333333344,1,455,0.95,-1.694
