school,ses,mathach,female,minority,minority_mean,female_mean,ses_mean,sector,size,acad,discrm
2208,0.702,20.633,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.002,17.075,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.318,5.958,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.022,12.663,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.268,13.684,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.148,17.699,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.652,16.658,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.202,23.449,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.012,23.822,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.478,7.847,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.392,18.46,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.122,22.136,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.842,21.007,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.152,23.141,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.202,7.237,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.662,22.057,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.298,4.206,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.772,17.56,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.792,12.281,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.392,17.706,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.432,20.026,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.108,21.744,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.982,17.163,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.852,11.373,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.188,6.795,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.598,23.159,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.562,14.315,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.182,3.51,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.118,10.983,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.632,13.021,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.438,7.956,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.202,8.782,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.002,7.155,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.572,17.536,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.182,4.786,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.482,14.15,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.068,19.604,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.348,16.841,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.908,17.839,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.772,6.078,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.702,11.21,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.932,12.497,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.932,23.529,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.468,18.196,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.118,16.353,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.792,20.628,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.202,24.707,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.212,21.009,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.142,21.89,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.112,22.16,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.368,8.438,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.782,9.796,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.182,23.955,0,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.122,16.76,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.202,16.302,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.682,19.196,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.802,11.457,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,1.032,20.3,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,0.242,14.845,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
2208,-0.218,2.957,1,0,0,0.5833333333333334,0.4231666666666667,1,1061,0.68,-0.864
