school,ses,mathach,female,minority,minority_mean,female_mean,ses_mean,sector,size,acad,discrm
1433,0.812,12.907,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.332,18.496,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,-0.338,20.323,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.082,22.682,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.542,14.198,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.382,24.044,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.592,19.571,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.852,22.183,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,-0.368,16.676,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.022,23.327,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.712,16.394,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.272,23.032,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.182,18.586,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,-0.588,15.246,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.282,20.731,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.942,20.447,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.512,23.572,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.222,17.571,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.992,24.993,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.362,24.421,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.482,11.478,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.292,24.812,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.072,22.093,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.562,18.716,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,-0.218,23.392,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.512,15.992,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.772,13.254,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.952,24.812,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.392,22.086,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.002,24.479,0,1,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.932,16.724,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,-0.458,20.628,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,-0.198,14.544,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,0.952,19.033,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
1433,1.072,18.727,0,0,0.02857142857142857,0,0.712,1,899,0.96,-0.321
